MDLYR_DT,VI_MFR_CD,VI_MFR_NM,GBE_INDX_NUM,OV_ID,VC_CNFG_NUM,CL_NM,CLS_TYP_CD,GBE_CID_MSR,GBE_PLC_IND_CD,VC_RTD_HP_MSR,ECS_CD,ECS_CD_0,ECS_CD_1,ECS_CD_2,ECS_CD_3,EVCS_CD,TRNS,DRV_SYS_CD,TOD_CD,VC_DSN_ETW_MSR,VC_CMPRSN_RAT_MSR,VC_AXLE_RAT_MSR,VC_NV_RAT_MSR,TPF_ACHP_IND_CD,TPF_DYNO_HP_MSR,SIL_CD,TST_PRC_CD,TST_PRPS_CD,TST_NUM_ID,VEH_FL_TYP_CD,CH_CD,AVRG_CD,GT_WT_MSR,CMYT_HC_FE_MSR,CMYT_CO_FE_MSR,CMYT_CO2_FE_MSR,CMYT_NOX_MSR,CMYT_PM_MSR,GT_RND_ADJ_QTY,TPF_DYN_TRK_A_MSR,TPF_DYN_TRK_B_MSR,TPF_DYN_TRK_C_MSR,TPF_EDYN_TRK_A_MSR,TPF_EDYN_TRK_B_MSR,TPF_EDYN_TRK_C_MSR,ENG_CD,EF_ID,VC_CYL_CNT,TPF_MFR_CSTDN_MSR
2009,560,MAZDA MOTOR CORP.,7,7ECL3X21,0,MAZDA3,C,140,N,151,,,,,,102,M5,F,2,3250,9.70,4.10,43.50,N,,1,3,31,1068841,61,H,,,0.01,0.11,209,,,41.70,26.12,0.2143,0.018930,9.08,0.0112,0.019220,NL3X2FA1,9TKXV02.3NC1,4,
2009,560,MAZDA MOTOR CORP.,7,7ECL3X21,0,MAZDA3,C,140,N,151,,,,,,102,M5,F,2,3250,9.70,4.10,43.50,N,,1,21,31,1068870,61,C,,,0.0070,0.20,306,0.01,,28.40,26.12,0.2143,0.018930,9.08,0.0112,0.019220,NL3X2FA1,9TKXV02.3NC1,4,
2009,560,MAZDA MOTOR CORP.,7,7ECL3X21,1,MAZDA3,C,140,N,151,,,,,,102,M5,F,2,3250,9.70,4.10,43.10,N,,1,3,31,1068843,61,H,,,0.01,0.11,211,,,41.30,28.39,0.2830,0.018980,9.61,0.1692,0.018210,NL3X2FA1,9TKXV02.3NC1,4,
2009,560,MAZDA MOTOR CORP.,7,7ECL3X21,1,MAZDA3,C,140,N,151,,,,,,102,M5,F,2,3250,9.70,4.10,43.10,N,,1,21,31,1068871,61,C,,,0.0070,0.21,308,0.01,,28.30,28.39,0.2830,0.018980,9.61,0.1692,0.018210,NL3X2FA1,9TKXV02.3NC1,4,
2009,560,MAZDA MOTOR CORP.,7,7EFL3X21,0,MAZDA3,C,140,N,156,,,,,,102,M5,F,2,3250,9.70,4.10,43.50,N,,1,3,31,1068837,61,H,,,0.0130,0.04,209,,,41.70,26.12,0.2143,0.018930,9.66,-0.0022,0.0194,5L3X2AAM,9TKXV02.35NM,4,
2009,560,MAZDA MOTOR CORP.,7,7EFL3X21,0,MAZDA3,C,140,N,156,,,,,,102,M5,F,2,3250,9.70,4.10,43.50,N,,1,21,31,1068836,61,C,,,0.0270,0.39,306,0.02,,28.40,26.12,0.2143,0.018930,9.66,-0.0022,0.0194,5L3X2AAM,9TKXV02.35NM,4,
2009,560,MAZDA MOTOR CORP.,7,7EFL3X21,1,MAZDA3,C,140,N,156,,,,,,102,M5,F,2,3250,9.70,4.10,43.10,N,,1,3,31,1068839,61,H,,,0.0140,0.04,211,,,41.30,28.39,0.2830,0.018980,10.38,0.1599,0.018260,5L3X2AAM,9TKXV02.35NM,4,
2009,560,MAZDA MOTOR CORP.,7,7EFL3X21,1,MAZDA3,C,140,N,156,,,,,,102,M5,F,2,3250,9.70,4.10,43.10,N,,1,21,31,1068838,61,C,,,0.0140,0.15,308,0.01,,28.30,28.39,0.2830,0.018980,10.38,0.1599,0.018260,5L3X2AAM,9TKXV02.35NM,4,
2009,560,MAZDA MOTOR CORP.,8,7ECL3T32,0,MAZDASPEED3,C,140,N,263,,,,,,102,M6,F,2,3500,9.50,3.35,38.50,N,,1,3,31,1068902,61,H,,,0.0080,0.09,261,,,33.40,29.21,0.5493,0.018750,10.69,0.1077,0.021240,NL3T3AA1,9TKXV02.3NB1,4,
2009,560,MAZDA MOTOR CORP.,8,7ECL3T32,0,MAZDASPEED3,C,140,N,263,,,,,,102,M6,F,2,3500,9.50,3.35,38.50,N,,1,21,31,1068901,61,C,,,0.0360,0.47,393,0.02,,22.10,29.21,0.5493,0.018750,10.69,0.1077,0.021240,NL3T3AA1,9TKXV02.3NB1,4,
2009,560,MAZDA MOTOR CORP.,8,7EFL3T32,0,MAZDASPEED3,C,140,N,263,,,,,,102,M6,F,2,3500,9.50,3.35,38.50,N,,1,3,1,9004975,61,H,,,0.0250,0.15,242,,,36.80,29.21,0.5493,0.018750,10.69,0.1077,0.021240,5L3T3AAM,9TKXV02.35NN,4,
2009,560,MAZDA MOTOR CORP.,8,7EFL3T32,0,MAZDASPEED3,C,140,N,263,,,,,,102,M6,F,2,3500,9.50,3.35,38.50,N,,1,3,1,9005174,61,H,,,0.0090,0.11,247,,,36.10,29.21,0.5493,0.018750,10.69,0.1077,0.021240,5L3T3AAM,9TKXV02.35NN,4,
2009,560,MAZDA MOTOR CORP.,8,7EFL3T32,0,MAZDASPEED3,C,140,N,263,,,,,,102,M6,F,2,3500,9.50,3.35,38.50,N,,1,21,1,9004974,61,C,,,0.0480,0.77,402,0.02,,22.10,29.21,0.5493,0.018750,10.69,0.1077,0.021240,5L3T3AAM,9TKXV02.35NN,4,
2009,560,MAZDA MOTOR CORP.,9,8ECL3XS1,1,MAZDA 5,T,140,N,153,,,,,,102,L5,F,2,3750,9.70,3.86,37.30,N,,1,3,31,1079020,61,H,,,0.0030,0.03,227,,,38.10,34.6250,0.6894,0.018630,16.72,0.2101,0.020670,SEE COMMENT,9TKXV02.35AB,4,
2009,560,MAZDA MOTOR CORP.,9,8ECL3XS1,1,MAZDA 5,T,140,N,153,,,,,,102,L5,F,2,3750,9.70,3.86,37.30,N,,1,21,31,1079019,61,C,,,0.03,0.29,327,0.01,,26.40,34.6250,0.6894,0.018630,16.72,0.2101,0.020670,SEE COMMENT,9TKXV02.35AB,4,
2009,560,MAZDA MOTOR CORP.,9,8ECL3X21,1,MAZDA 5,T,140,N,153,,,,,,102,M5,F,2,3750,9.70,4.39,46.20,N,,1,3,31,1079016,61,H,,,0.0010,0.05,221,,,39.20,30.56,0.3358,0.021430,14.59,0.0562,0.022440,SEE COMMENT,9TKXV02.35AB,4,
2009,560,MAZDA MOTOR CORP.,9,8ECL3X21,1,MAZDA 5,T,140,N,153,,,,,,102,M5,F,2,3750,9.70,4.39,46.20,N,,1,21,31,1079015,61,C,,,0.0320,0.77,316,0.01,,27.30,30.56,0.3358,0.021430,14.59,0.0562,0.022440,SEE COMMENT,9TKXV02.35AB,4,
2009,570,TOYOTA,1,06-NP2A,0,YARIS,C,91,N,106,,,,,,102,L4,F,2,2625,10.50,4.24,44,N,,1,3,1,1064493,61,H,,,0.0030,0,185,,,47.90,24.68,0.089270,0.020817,2.5450,0.174480,0.019851,16,9TYXV01.5BEA,4,
2009,570,TOYOTA,1,06-NP2A,0,YARIS,C,91,N,106,,,,,,102,L4,F,2,2625,10.50,4.24,44,N,,1,21,1,1064934,61,C,,,0.02,0.10,237,0.02,,37.20,24.68,0.089270,0.020817,2.5450,0.174480,0.019851,16,9TYXV01.5BEA,4,
2009,570,TOYOTA,1,06-NP2A,1,YARIS,C,91,N,106,,,,,,102,L4,F,2,2625,10.50,4.24,45.10,N,,1,3,31,1064598,61,H,,,0.0030,0.01,186,,,47.40,24.1410,0.103230,0.020375,0.3910,0.258430,0.018687,16,9TYXV01.5BEA,4,
2009,570,TOYOTA,1,06-NP2A,1,YARIS,C,91,N,106,,,,,,102,L4,F,2,2625,10.50,4.24,45.10,N,,1,21,31,1064935,61,C,,,0.0210,0.13,241,0.02,,36.60,24.1410,0.103230,0.020375,0.3910,0.258430,0.018687,16,9TYXV01.5BEA,4,
2009,570,TOYOTA,1,06-NP2A,2,YARIS,C,91,N,106,,,,,,102,L4,F,2,2625,10.50,4.24,44,N,,1,3,32,1066653,61,H,,,,,,,,49.70,24.5790,0.0893,0.017820,2.5450,0.174480,0.019851,16,9TYXV01.5BEA,4,
2009,570,TOYOTA,1,06-NP2A,2,YARIS,C,91,N,106,,,,,,102,L4,F,2,2625,10.50,4.24,44,N,,1,21,32,1066654,61,C,,,,,,,,37.70,24.5790,0.0893,0.017820,2.5450,0.174480,0.019851,16,9TYXV01.5BEA,4,
2009,570,TOYOTA,1,06-NP2M,0,YARIS,C,91,N,106,,,,,,102,M5,F,2,2625,10.50,3.72,44.90,N,,1,3,1,1063594,23,H,,,0.0060,0.02,175,,,50,21.0340,0.208950,0.019793,6.6020,0.041630,0.020602,12,9TYXV01.5BEA,4,
2009,570,TOYOTA,1,06-NP2M,0,YARIS,C,91,N,106,,,,,,102,M5,F,2,2625,10.50,3.72,44.90,N,,1,35,1,1064672,23,C,,,0.0180,0.11,233,0.01,,37.50,21.0340,0.208950,0.019793,6.6020,0.041630,0.020602,12,9TYXV01.5BEA,4,
2009,570,TOYOTA,1,06-NP2M,1,YARIS,C,91,N,106,,,,,,102,M5,F,2,2625,10.50,3.72,46,N,,1,3,31,1063599,61,H,,,0.0040,0.01,177,,,50,20.2410,0.200920,0.019560,5.5190,0.066880,0.020125,12,9TYXV01.5BEA,4,
2009,570,TOYOTA,1,06-NP2M,1,YARIS,C,91,N,106,,,,,,102,M5,F,2,2625,10.50,3.72,46,N,,1,21,31,1064674,61,C,,,0.0180,0.11,236,0.01,,37.40,20.2410,0.200920,0.019560,5.5190,0.066880,0.020125,12,9TYXV01.5BEA,4,
2009,570,TOYOTA,1,06-NP2M,2,YARIS,C,91,N,106,,,,,,102,M5,F,2,2625,10.50,3.72,44.90,N,,1,3,32,1066673,23,H,,,,,,,,51.90,20.92,0.208450,0.016802,6.6020,0.041630,0.020602,12,9TYXV01.5BEA,4,
2009,570,TOYOTA,1,06-NP2M,2,YARIS,C,91,N,106,,,,,,102,M5,F,2,2625,10.50,3.72,44.90,N,,1,35,32,1066674,23,C,,,,,,,,38,20.92,0.208450,0.016802,6.6020,0.041630,0.020602,12,9TYXV01.5BEA,4,
2009,570,TOYOTA,2,04-NHW2,0,PRIUS,C,91,N,76,,,,,,102,AV,F,2,3250,13,4.11,25.70,N,,1,3,1,1052640,23,H,,,0,0,135,,,64.80,19.9170,0.139110,0.016365,6.2990,0.002420,0.016580,01,9TYXV01.5HC3,4,
2009,570,TOYOTA,2,04-NHW2,0,PRIUS,C,91,N,76,,,,,,102,AV,F,2,3250,13,4.11,25.70,N,,1,25,1,9003231,23,C,,,0.0080,0.02,131,0.01,,66.60,19.9170,0.139110,0.016365,6.2990,0.002420,0.016580,01,9TYXV01.5HC3,4,
2009,570,TOYOTA,3,09-ZE2A,2,COROLLA,C,110,N,132,,,,,,102,L4,F,2,3000,10,4.13,40.50,N,,1,3,31,1079994,61,H,,,0.0090,0.07,179,,,49.30,27.8430,-0.046190,0.020177,6.6490,0.0833,0.018082,04,9TYXV01.8BEA,4,
2009,570,TOYOTA,3,09-ZE2A,2,COROLLA,C,110,N,132,,,,,,102,L4,F,2,3000,10,4.13,40.50,N,,1,21,31,1079993,61,C,,,0.0210,0.18,252,0.02,,35,27.8430,-0.046190,0.020177,6.6490,0.0833,0.018082,04,9TYXV01.8BEA,4,
2009,570,TOYOTA,3,09-ZE1M,1,COROLLA,C,110,N,132,,,,,,102,M5,F,2,3000,10,4.31,43.70,N,,1,3,31,9008136,61,H,,,0.0110,0.06,178,,,50,22.1160,0.188550,0.018134,8.2730,-0.036350,0.019455,02,9TYXV01.8BEA,4,
2009,570,TOYOTA,3,09-ZE1M,1,COROLLA,C,110,N,132,,,,,,102,M5,F,2,3000,10,4.31,43.70,N,,1,21,31,9008156,61,C,,,0.0350,0.21,261,0.02,,34,22.1160,0.188550,0.018134,8.2730,-0.036350,0.019455,02,9TYXV01.8BEA,4,
2009,570,TOYOTA,4,09-ZE3A,0,COROLLA MATRIX,C,110,N,132,,,,,,102,L4,F,2,3250,10,4.24,41.70,N,,1,3,1,1079509,23,H,,,0.0090,0.10,203,,,43,33.0290,-0.034330,0.023937,12.7730,-0.009150,0.022808,08,9TYXV01.8BEA,4,
2009,570,TOYOTA,4,09-ZE3A,0,COROLLA MATRIX,C,110,N,132,,,,,,102,L4,F,2,3250,10,4.24,41.70,N,,1,35,1,1079996,23,C,,,0.0270,0.19,273,0.03,,32,33.0290,-0.034330,0.023937,12.7730,-0.009150,0.022808,08,9TYXV01.8BEA,4,
2009,570,TOYOTA,4,09-ZE3A,1,COROLLA MATRIX,C,110,N,132,,,,,,102,L4,F,2,3250,10,4.24,41.50,N,,1,3,31,1079611,61,H,,,0.01,0.11,202,,,43.70,33.0050,-0.041380,0.023518,12.6270,-0.0102,0.022453,08,9TYXV01.8BEA,4,
2009,570,TOYOTA,4,09-ZE3A,1,COROLLA MATRIX,C,110,N,132,,,,,,102,L4,F,2,3250,10,4.24,41.50,N,,1,21,31,9008117,61,C,,,0.0430,0.23,271,0.02,,32.80,33.0050,-0.041380,0.023518,12.6270,-0.0102,0.022453,08,9TYXV01.8BEA,4,
2009,570,TOYOTA,4,09-ZE1M,0,COROLLA MATRIX,C,110,N,132,,,,,,102,M5,F,2,3125,10,4.31,43.70,N,,1,3,31,1079507,61,H,,,0.0110,0.08,197,,,44.80,26.1150,0.195640,0.021428,13.1080,-0.010340,0.022499,06,9TYXV01.8BEA,4,
2009,570,TOYOTA,4,09-ZE1M,0,COROLLA MATRIX,C,110,N,132,,,,,,102,M5,F,2,3125,10,4.31,43.70,N,,1,21,31,1079992,61,C,,,0.0260,0.21,263,0.04,,33.60,26.1150,0.195640,0.021428,13.1080,-0.010340,0.022499,06,9TYXV01.8BEA,4,
2009,570,TOYOTA,4,09-ZE1M,2,COROLLA MATRIX,C,110,N,132,,,,,,102,M5,F,2,3125,10,4.31,43.90,N,,1,3,31,1079614,61,H,,,0.0110,0.07,200,,,44.20,26.0250,0.2027,0.021847,12.0650,0.048290,0.022179,06,9TYXV01.8BEA,4,
2009,570,TOYOTA,4,09-ZE1M,2,COROLLA MATRIX,C,110,N,132,,,,,,102,M5,F,2,3125,10,4.31,43.90,N,,1,21,31,1079991,61,C,,,0.0250,0.22,265,0.03,,33.30,26.0250,0.2027,0.021847,12.0650,0.048290,0.022179,06,9TYXV01.8BEA,4,
2009,570,TOYOTA,5,08-ZP1A,0,SCION XD,C,110,N,128,,,,,,102,L4,F,2,3000,10,4.13,40.30,N,,1,3,31,1075339,61,H,,,0.0060,0.08,196,,,45.10,29.4840,-0.096320,0.023238,11.5230,-0.056210,0.022551,01,9TYXV01.8AJA,4,
2009,570,TOYOTA,5,08-ZP1A,0,SCION XD,C,110,N,128,,,,,,102,L4,F,2,3000,10,4.13,40.30,N,,1,21,31,1075746,61,C,,,0.0360,0.41,263,0.03,,33.50,29.4840,-0.096320,0.023238,11.5230,-0.056210,0.022551,01,9TYXV01.8AJA,4,
2009,570,TOYOTA,5,08-ZP1M,0,SCION XD,C,110,N,128,,,,,,102,M5,F,2,3000,10,3.94,44.80,N,,1,3,1,9006917,23,H,,,0.0080,0.10,186,,,46.90,23.7070,0.193510,0.020276,9.92,-0.0076,0.021463,02,9TYXV01.8AJA,4,
2009,570,TOYOTA,5,08-ZP1M,0,SCION XD,C,110,N,128,,,,,,102,M5,F,2,3000,10,3.94,44.80,N,,1,25,1,9006916,23,C,,,0.0260,0.20,251,0.02,,34.70,23.7070,0.193510,0.020276,9.92,-0.0076,0.021463,02,9TYXV01.8AJA,4,
2009,570,TOYOTA,6,07-AV2A,5,CAMRY,C,144,N,158,,,,,,102,L5,F,2,3750,9.80,3.39,31.90,N,,1,3,1,1076840,23,H,,,0.0030,0.02,201,,,43.40,29.3540,0.165870,0.018449,7.2650,0.049260,0.018449,04,9TYXV02.4BEA,4,
2009,570,TOYOTA,6,07-AV2A,5,CAMRY,C,144,N,158,,,,,,102,L5,F,2,3750,9.80,3.39,31.90,N,,1,35,1,1076839,23,C,,,0.0190,0.18,324,0.02,,26.90,29.3540,0.165870,0.018449,7.2650,0.049260,0.018449,04,9TYXV02.4BEA,4,
2009,570,TOYOTA,6,07-AV2A,6,CAMRY,C,144,N,158,,,,,,102,L5,F,2,3625,9.80,3.39,31.90,N,,1,3,31,1076838,61,H,,,0.0030,0.02,200,,,44.20,29.1610,0.1662,0.018443,6.82,0.037470,0.018530,04,9TYXV02.4BEA,4,
2009,570,TOYOTA,6,07-AV2A,6,CAMRY,C,144,N,158,,,,,,102,L5,F,2,3625,9.80,3.39,31.90,N,,1,21,31,1076837,61,C,,,0.0230,0.18,321,0.02,,27.50,29.1610,0.1662,0.018443,6.82,0.037470,0.018530,04,9TYXV02.4BEA,4,
2009,570,TOYOTA,6,07-AV3A,2,CAMRY,C,144,N,155,,,,,,102,L5,F,2,3750,9.80,3.39,31.90,N,,1,3,1,1076842,23,H,,,0,0.01,200,,,43.60,29.3540,0.165870,0.018449,8.0120,0.035230,0.018670,05,9TYXV02.4HE2,4,
2009,570,TOYOTA,6,07-AV3A,2,CAMRY,C,144,N,155,,,,,,102,L5,F,2,3750,9.80,3.39,31.90,N,,1,25,1,9007236,23,C,,,0.0060,0.02,330,0.01,,26.40,29.3540,0.165870,0.018449,8.0120,0.035230,0.018670,05,9TYXV02.4HE2,4,
2009,570,TOYOTA,6,07-AV1M,0,CAMRY,C,144,N,158,,,,,,102,M5,F,2,3625,9.80,3.94,38.50,N,,1,3,31,1066724,61,H,,,0.0030,0.08,205,,,43.10,26.3530,0.287880,0.017407,11.5210,0.024380,0.018286,02,9TYXV02.4BEA,4,
2009,570,TOYOTA,6,07-AV1M,0,CAMRY,C,144,N,158,,,,,,102,M5,F,2,3625,9.80,3.94,38.50,N,,1,21,31,1066723,61,C,,,0.0210,0.23,327,0.03,,27,26.3530,0.287880,0.017407,11.5210,0.024380,0.018286,02,9TYXV02.4BEA,4,
2009,570,TOYOTA,6,09-AE2A,0,COROLLA,C,144,N,158,,,,,,102,L5,F,2,3250,9.80,3.39,33.50,N,,1,3,31,9008118,61,H,,,0.0020,0.01,209,,,42.60,36.5570,-0.0595,0.021743,13.3080,-0.245630,0.022668,10,9TYXV02.4BEB,4,
2009,570,TOYOTA,6,09-AE2A,0,COROLLA,C,144,N,158,,,,,,102,L5,F,2,3250,9.80,3.39,33.50,N,,1,21,31,9008119,61,C,,,0.0190,0.15,322,0.02,,27.60,36.5570,-0.0595,0.021743,13.3080,-0.245630,0.022668,10,9TYXV02.4BEB,4,
2009,570,TOYOTA,6,09-AE1M,0,COROLLA,C,144,N,158,,,,,,102,M5,F,2,3250,9.80,4.24,43.50,N,,1,3,31,9008218,61,H,,,0.0020,0.01,211,,,42.20,27.7420,0.260350,0.018629,11.6650,-0.079570,0.021131,05,9TYXV02.4BEB,4,
2009,570,TOYOTA,6,09-AE1M,0,COROLLA,C,144,N,158,,,,,,102,M5,F,2,3250,9.80,4.24,43.50,N,,1,21,31,9008219,61,C,,,0.0260,0.25,326,0.01,,27.30,27.7420,0.260350,0.018629,11.6650,-0.079570,0.021131,05,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE1A,1,COROLLA MATRIX,C,144,N,158,,,,,,102,L4,4,1,3625,9.80,2.81,40.10,N,,1,3,31,1079670,61,H,,,0.0010,0.01,244,,,36.20,40.8050,0.147180,0.022639,17.1180,0.0693,0.022144,09,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE1A,1,COROLLA MATRIX,C,144,N,158,,,,,,102,L4,4,1,3625,9.80,2.81,40.10,N,,1,21,31,1079669,61,C,,,0.0180,0.15,346,0.01,,25.50,40.8050,0.147180,0.022639,17.1180,0.0693,0.022144,09,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE1A,2,COROLLA MATRIX,C,144,N,158,,,,,,102,L4,4,1,3625,9.80,2.81,40.20,N,,1,3,31,1079633,61,H,,,0.0010,0.01,247,,,35.80,41.03,0.145730,0.023419,18.8070,-0.106410,0.024513,09,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE1A,2,COROLLA MATRIX,C,144,N,158,,,,,,102,L4,4,1,3625,9.80,2.81,40.20,N,,1,21,31,1079632,61,C,,,0.0180,0.18,347,0.01,,25.40,41.03,0.145730,0.023419,18.8070,-0.106410,0.024513,09,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE2A,1,COROLLA MATRIX,C,144,N,158,,,,,,102,L5,F,2,3500,9.80,3.39,33.30,N,,1,3,31,1079635,61,H,,,0.0020,0.01,219,,,40.40,35.6660,-0.051040,0.024123,15.1420,-0.204070,0.024652,08,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE2A,1,COROLLA MATRIX,C,144,N,158,,,,,,102,L5,F,2,3500,9.80,3.39,33.30,N,,1,21,31,1079634,61,C,,,0.0180,0.17,323,0.02,,27.30,35.6660,-0.051040,0.024123,15.1420,-0.204070,0.024652,08,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE2A,2,COROLLA MATRIX,C,144,N,158,,,,,,102,L5,F,2,3500,9.80,3.39,33.50,N,,1,3,31,1079673,61,H,,,0.0010,0.01,220,,,40.20,36.0210,-0.048140,0.024658,13.3930,-0.191270,0.024920,08,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE2A,2,COROLLA MATRIX,C,144,N,158,,,,,,102,L5,F,2,3500,9.80,3.39,33.50,N,,1,21,31,1079672,61,C,,,0.0170,0.14,330,0.01,,26.80,36.0210,-0.048140,0.024658,13.3930,-0.191270,0.024920,08,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE2A,3,COROLLA MATRIX,C,144,N,158,,,,,,102,L5,F,2,3500,9.80,3.39,32.10,N,,1,3,31,1079708,61,H,,,0.0010,0.01,223,,,39.60,38.9060,-0.051720,0.024606,16.9860,-0.338620,0.026427,08,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE2A,3,COROLLA MATRIX,C,144,N,158,,,,,,102,L5,F,2,3500,9.80,3.39,32.10,N,,1,21,31,1079707,61,C,,,0.0160,0.15,331,0.01,,26.70,38.9060,-0.051720,0.024606,16.9860,-0.338620,0.026427,08,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE1M,1,COROLLA MATRIX,C,144,N,158,,,,,,102,M5,F,2,3500,9.80,4.24,43.40,N,,1,3,31,1079700,61,H,,,0.0010,0.01,225,,,39.30,27.94,0.2465,0.021230,13.6320,-0.066340,0.023069,07,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE1M,1,COROLLA MATRIX,C,144,N,158,,,,,,102,M5,F,2,3500,9.80,4.24,43.40,N,,1,21,31,1079699,61,C,,,0.0230,0.23,323,0.02,,27.30,27.94,0.2465,0.021230,13.6320,-0.066340,0.023069,07,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE1M,2,COROLLA MATRIX,C,144,N,158,,,,,,102,M5,F,2,3500,9.80,4.24,43.50,N,,1,3,31,1079706,61,H,,,0.0010,0.01,231,,,38.30,28.0640,0.253730,0.021754,12.2360,0.010090,0.022842,07,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE1M,2,COROLLA MATRIX,C,144,N,158,,,,,,102,M5,F,2,3500,9.80,4.24,43.50,N,,1,21,31,1079705,61,C,,,0.0240,0.22,329,0.02,,26.80,28.0640,0.253730,0.021754,12.2360,0.010090,0.022842,07,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE1M,3,COROLLA MATRIX,C,144,N,158,,,,,,102,M5,F,2,3500,9.80,4.24,41.70,N,,1,3,31,1079704,61,H,,,0.0010,0.01,228,,,38.80,30.9210,0.2427,0.021725,14.6010,-0.019030,0.022819,07,9TYXV02.4BEB,4,
2009,570,TOYOTA,7,09-AE1M,3,COROLLA MATRIX,C,144,N,158,,,,,,102,M5,F,2,3500,9.80,4.24,41.70,N,,1,21,31,1079703,61,C,,,0.0210,0.19,321,0.02,,27.50,30.9210,0.2427,0.021725,14.6010,-0.019030,0.022819,07,9TYXV02.4BEB,4,
2009,570,TOYOTA,8,08-AE1A,0,SCION XB,C,144,N,158,,,,,,102,L4,F,1,3500,9.80,2.74,39.10,N,,1,3,1,1074107,23,H,,,0.0010,0,226,,,38.70,33.72,-0.015160,0.025857,13.22,-0.008930,0.025828,02,9TYXV02.4BEB,4,
2009,570,TOYOTA,8,08-AE1A,0,SCION XB,C,144,N,158,,,,,,102,L4,F,1,3500,9.80,2.74,39.10,N,,1,35,1,1074106,23,C,,,0.0160,0.12,319,0.01,,27.40,33.72,-0.015160,0.025857,13.22,-0.008930,0.025828,02,9TYXV02.4BEB,4,
2009,570,TOYOTA,8,08-AE1M,0,SCION XB,C,144,N,158,,,,,,102,M5,F,2,3375,9.80,4.24,43.40,N,,1,3,1,1074113,61,H,,,0.0010,0,228,,,38.70,26.4790,0.033720,0.022464,12,0.084890,0.023698,03,9TYXV02.4BEB,4,
2009,570,TOYOTA,8,08-AE1M,0,SCION XB,C,144,N,158,,,,,,102,M5,F,2,3375,9.80,4.24,43.40,N,,1,21,1,1074112,61,C,,,0.0210,0.18,318,0.01,,27.70,26.4790,0.033720,0.022464,12,0.084890,0.023698,03,9TYXV02.4BEB,4,
2009,570,TOYOTA,8,08-AE1M,0,SCION XB,C,144,N,158,,,,,,102,M5,F,2,3375,9.80,4.24,43.40,N,,1,21,1,1074446,61,C,,,0.0230,0.34,320,0.02,,27.60,26.4790,0.033720,0.022464,12,0.084890,0.023698,03,9TYXV02.4BEB,4,
2009,570,TOYOTA,8,08-AE1M,0,SCION XB,C,144,N,158,,,,,,102,M5,F,2,3375,9.80,4.24,43.40,N,,1,21,1,1074449,61,C,,,0.0240,0.24,317,0.02,,27.80,26.4790,0.033720,0.022464,12,0.084890,0.023698,03,9TYXV02.4BEB,4,
2009,570,TOYOTA,8,08-AE1M,0,SCION XB,C,144,N,158,,,,,,102,M5,F,2,3375,9.80,4.24,43.40,N,,1,21,1,1074451,61,C,,,0.0210,0.22,322,0.02,,27.40,26.4790,0.033720,0.022464,12,0.084890,0.023698,03,9TYXV02.4BEB,4,
2009,570,TOYOTA,9,07-AT1A,0,SCION TC,C,144,N,161,,,,,,102,L4,F,1,3250,9.80,2.74,39.20,N,,1,3,31,9004315,61,H,,,0.0010,0.02,222,,,40.20,33.9780,0.0880,0.021190,10.3430,0.056320,0.020776,01,9TYXV02.4BEB,4,
2009,570,TOYOTA,9,07-AT1A,0,SCION TC,C,144,N,161,,,,,,102,L4,F,1,3250,9.80,2.74,39.20,N,,1,21,1,9004314,61,C,,,0.0250,0.22,342,0.01,,26,33.9780,0.0880,0.021190,10.3430,0.056320,0.020776,01,9TYXV02.4BEB,4,
2009,570,TOYOTA,9,07-AT1M,0,SCION TC,C,144,N,161,,,,,,102,M5,F,2,3250,9.80,4.24,46.10,N,,1,3,31,1067446,61,H,,,0.0010,0.01,231,,,38.20,30.4650,0.236730,0.019775,12.3820,-0.008970,0.020742,06,9TYXV02.4BEB,4,
2009,570,TOYOTA,9,07-AT1M,0,SCION TC,C,144,N,161,,,,,,102,M5,F,2,3250,9.80,4.24,46.10,N,,1,21,31,1067445,61,C,,,0.0240,0.21,344,0.02,,25.60,30.4650,0.236730,0.019775,12.3820,-0.008970,0.020742,06,9TYXV02.4BEB,4,
2009,570,TOYOTA,10,07-GV1A,2,CAMRY,C,211,N,268,,,,,,102,L6,F,2,3875,10.80,3.69,30,N,,1,3,31,1066708,61,H,,,0.0010,0.01,222,,,39.80,29.2930,0.228090,0.018524,4.7570,0.166310,0.017645,03,9TYXV03.5BEA,6,
