user_id,movie_id,rating,gender,age,occupation,title,genres
4026,2951,4,M,25,7,"Fistful of Dollars, A (1964)",Action|Western
5874,296,5,M,25,4,Pulp Fiction (1994),Crime|Drama
3363,919,4,F,35,9,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
5683,494,3,F,18,9,Executive Decision (1996),Action|Thriller
5046,3735,5,M,25,16,Serpico (1973),Crime|Drama
4285,3710,4,M,35,0,Action Jackson (1988),Action|Comedy
499,339,5,F,25,1,While You Were Sleeping (1995),Comedy|Romance
3945,3048,3,F,45,1,Under the Rainbow (1981),Comedy
5338,1200,5,M,25,17,Aliens (1986),Action|Sci-Fi|Thriller|War
3691,741,4,M,25,7,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
1908,25,1,M,56,13,Leaving Las Vegas (1995),Drama|Romance
3683,2701,1,M,25,2,Wild Wild West (1999),Action|Sci-Fi|Western
5604,2145,4,M,35,15,Pretty in Pink (1986),Comedy|Drama|Romance
3080,3253,5,M,25,20,Wayne's World (1992),Comedy
4352,2470,3,M,18,4,Crocodile Dundee (1986),Adventure|Comedy
5286,2599,5,M,45,16,Election (1999),Comedy
331,1180,5,M,25,7,Hear My Song (1991),Comedy
1449,3896,3,M,35,20,"Way of the Gun, The (2000)",Crime|Thriller
3065,2683,3,F,18,4,Austin Powers: The Spy Who Shagged Me (1999),Comedy
4622,1610,4,M,25,12,"Hunt for Red October, The (1990)",Action|Thriller
1717,1831,1,F,50,6,Lost in Space (1998),Action|Sci-Fi|Thriller
710,1210,4,M,25,20,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
3608,380,4,F,35,9,True Lies (1994),Action|Adventure|Comedy|Romance
4055,483,3,M,50,0,King of the Hill (1993),Drama
4908,1924,2,M,35,15,Plan 9 from Outer Space (1958),Horror|Sci-Fi
5759,1660,3,F,25,1,Eve's Bayou (1997),Drama
2173,3543,1,M,50,13,Diner (1982),Comedy|Drama
3873,19,1,F,45,2,Ace Ventura: When Nature Calls (1995),Comedy
916,1307,4,F,25,1,When Harry Met Sally... (1989),Comedy|Romance
3509,2366,2,M,18,4,King Kong (1933),Action|Adventure|Horror
4041,799,4,M,18,3,"Frighteners, The (1996)",Comedy|Horror
2106,494,2,F,18,20,Executive Decision (1996),Action|Thriller
4906,1220,2,M,50,17,"Blues Brothers, The (1980)",Action|Comedy|Musical
5153,1395,4,M,25,7,Tin Men (1987),Comedy|Drama
602,2571,5,F,56,6,"Matrix, The (1999)",Action|Sci-Fi|Thriller
3460,2023,4,M,1,4,"Godfather: Part III, The (1990)",Action|Crime|Drama
5553,1339,4,M,35,3,Bram Stoker's Dracula (1992),Horror|Romance
587,3263,3,M,25,20,White Men Can't Jump (1992),Comedy
2073,1256,4,F,18,4,Duck Soup (1933),Comedy|War
1613,3174,4,M,18,20,Man on the Moon (1999),Comedy|Drama
4122,2571,4,M,18,19,"Matrix, The (1999)",Action|Sci-Fi|Thriller
1780,3091,3,M,35,1,Kagemusha (1980),Drama|War
4387,2641,4,F,18,4,Superman II (1980),Action|Adventure|Sci-Fi
4177,596,4,M,35,17,Pinocchio (1940),Animation|Children's
850,1066,5,M,35,0,Shall We Dance? (1937),Comedy|Musical|Romance
802,1288,4,M,25,16,This Is Spinal Tap (1984),Comedy|Drama|Musical
338,3624,3,M,35,7,Shanghai Noon (2000),Action
2106,355,1,F,18,20,"Flintstones, The (1994)",Children's|Comedy
2896,2606,3,M,18,14,Idle Hands (1999),Comedy|Horror
2088,3333,3,M,50,7,"Killing of Sister George, The (1968)",Drama
780,1552,3,M,25,17,Con Air (1997),Action|Adventure|Thriller
1354,919,4,F,25,2,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
49,1148,3,M,18,12,"Wrong Trousers, The (1993)",Animation|Comedy
1776,1682,5,M,25,0,"Truman Show, The (1998)",Drama
1087,3256,2,M,25,16,Patriot Games (1992),Action|Thriller
3031,1053,2,M,18,4,Normal Life (1996),Crime|Drama
1413,898,3,M,18,3,"Philadelphia Story, The (1940)",Comedy|Romance
3971,719,4,F,18,4,Multiplicity (1996),Comedy
1697,1457,4,F,18,4,Fools Rush In (1997),Comedy|Romance
695,3257,2,F,18,1,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller
4124,1614,4,M,25,18,In & Out (1997),Comedy
29,3366,2,M,35,7,Where Eagles Dare (1969),Action|Adventure|War
4345,1277,3,F,25,14,Cyrano de Bergerac (1990),Action|Drama|Romance
2645,3039,4,M,25,7,Trading Places (1983),Comedy
5874,208,2,M,25,4,Waterworld (1995),Action|Adventure
255,849,4,M,35,0,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
5930,588,4,F,35,17,Aladdin (1992),Animation|Children's|Comedy|Musical
5268,852,3,F,25,2,Tin Cup (1996),Comedy|Romance
3182,2383,3,M,25,12,Police Academy 6: City Under Siege (1989),Comedy
3122,3173,1,F,25,7,Any Given Sunday (1999),Drama
2106,343,1,F,18,20,"Baby-Sitters Club, The (1995)",Children's
2484,553,5,M,45,5,Tombstone (1993),Western
482,2280,4,M,25,14,Clay Pigeons (1998),Crime
4153,2053,4,M,50,17,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi
2165,288,1,M,25,7,Natural Born Killers (1994),Action|Thriller
2181,555,2,M,25,0,True Romance (1993),Action|Crime|Romance
2098,1210,5,M,35,20,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
1119,590,4,M,35,1,Dances with Wolves (1990),Adventure|Drama|Western
1501,1009,4,M,25,11,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy
4103,3360,1,M,18,16,Hoosiers (1986),Drama
4161,3835,1,M,45,0,"Crush, The (1993)",Thriller
3199,161,4,M,18,0,Crimson Tide (1995),Drama|Thriller|War
1916,3789,5,M,45,7,"Pawnbroker, The (1965)",Drama
892,3451,5,M,35,0,Guess Who's Coming to Dinner (1967),Comedy|Drama
1666,293,3,M,25,14,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller
205,3811,3,M,35,12,Breaker Morant (1980),Drama|War
1131,923,5,M,56,13,Citizen Kane (1941),Drama
1516,543,3,F,25,12,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
4013,442,2,M,25,1,Demolition Man (1993),Action|Sci-Fi
2393,1372,4,M,56,13,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi
5482,337,4,M,18,7,What's Eating Gilbert Grape (1993),Drama
4168,3186,4,F,45,6,"Girl, Interrupted (1999)",Drama
1790,1090,5,M,25,0,Platoon (1986),Drama|War
386,235,4,M,25,0,Ed Wood (1994),Comedy|Drama
899,2333,4,F,25,1,Gods and Monsters (1998),Drama
5888,3500,4,M,25,20,Mr. Saturday Night (1992),Comedy|Drama
2857,3066,3,M,25,0,Tora! Tora! Tora! (1970),War
1639,442,2,M,25,17,Demolition Man (1993),Action|Sci-Fi
4096,3363,4,M,25,15,American Graffiti (1973),Comedy|Drama
713,899,4,M,35,7,Singin' in the Rain (1952),Musical|Romance
1451,3081,4,M,35,20,Sleepy Hollow (1999),Horror|Romance
1263,165,4,M,1,10,Die Hard: With a Vengeance (1995),Action|Thriller
5423,3102,5,F,50,5,Jagged Edge (1985),Thriller
5082,2936,5,M,35,1,Sullivan's Travels (1942),Comedy
3065,2329,5,F,18,4,American History X (1998),Drama
327,337,4,M,35,18,What's Eating Gilbert Grape (1993),Drama
1203,647,4,F,25,1,Courage Under Fire (1996),Drama|War
998,3821,4,M,45,20,Nutty Professor II: The Klumps (2000),Comedy
4916,2282,1,M,18,20,Pecker (1998),Comedy|Drama
5675,2827,2,M,35,14,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller
4126,1343,2,M,25,17,Cape Fear (1991),Thriller
3675,1614,4,M,35,7,In & Out (1997),Comedy
5647,1961,5,M,18,1,Rain Man (1988),Drama
663,2628,4,F,25,7,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
3834,1352,4,M,18,2,Albino Alligator (1996),Crime|Thriller
301,2126,2,M,18,4,Snake Eyes (1998),Action|Crime|Mystery|Thriller
4488,2478,2,M,35,7,Three Amigos! (1986),Comedy|Western
5948,1945,5,M,56,13,On the Waterfront (1954),Crime|Drama
5423,1234,5,F,50,5,"Sting, The (1973)",Comedy|Crime
1523,2028,4,M,25,17,Saving Private Ryan (1998),Action|Drama|War
4682,2393,4,M,25,7,Star Trek: Insurrection (1998),Action|Sci-Fi
3464,1923,4,F,25,14,There's Something About Mary (1998),Comedy
2665,2646,1,M,35,11,House of Dracula (1945),Horror
715,2917,4,M,18,0,Body Heat (1981),Crime|Thriller
1632,3100,2,M,25,16,"River Runs Through It, A (1992)",Drama
3356,1201,4,M,35,7,"Good, The Bad and The Ugly, The (1966)",Action|Western
1285,1804,3,M,35,4,"Newton Boys, The (1998)",Crime|Drama
3892,1287,5,M,25,20,Ben-Hur (1959),Action|Adventure|Drama
4658,1350,2,M,25,4,"Omen, The (1976)",Horror
4062,3848,4,M,25,7,Silent Fall (1994),Drama|Thriller
4728,3802,4,M,25,19,Freejack (1992),Action|Sci-Fi
2895,3760,5,M,25,11,"Kentucky Fried Movie, The (1977)",Comedy
3311,3705,2,M,25,4,Bird on a Wire (1990),Action|Adventure|Romance|Thriller
2886,2023,5,M,18,4,"Godfather: Part III, The (1990)",Action|Crime|Drama
4484,541,5,F,25,17,Blade Runner (1982),Film-Noir|Sci-Fi
5689,835,3,M,25,0,Foxfire (1996),Drama
5161,2804,1,M,25,4,"Christmas Story, A (1983)",Comedy|Drama
5761,1760,3,M,25,20,Spice World (1997),Comedy|Musical
1969,3176,5,F,25,3,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
712,1544,3,M,25,0,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
2010,2133,1,M,18,4,Adventures in Babysitting (1987),Adventure|Comedy
2572,36,4,M,35,14,Dead Man Walking (1995),Drama
5111,2960,4,M,35,2,Beefcake (1999),Drama
4217,1682,4,M,18,4,"Truman Show, The (1998)",Drama
1069,74,1,M,25,20,Bed of Roses (1996),Drama|Romance
732,2114,5,M,25,7,"Outsiders, The (1983)",Drama
1613,1231,3,M,18,20,"Right Stuff, The (1983)",Drama
1291,3342,3,F,35,0,Birdy (1984),Drama|War
3539,1971,3,F,25,4,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror
3999,2802,4,M,35,17,Tequila Sunrise (1988),Action|Romance|Thriller
3274,2288,3,M,25,20,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
2324,3201,4,M,35,17,Five Easy Pieces (1970),Drama
839,1219,5,M,25,0,Psycho (1960),Horror|Thriller
2870,1923,4,M,50,18,There's Something About Mary (1998),Comedy
2811,154,3,M,25,19,Belle de jour (1967),Drama
5426,1120,2,M,25,14,"People vs. Larry Flynt, The (1996)",Drama
560,653,4,M,45,15,Dragonheart (1996),Action|Adventure|Fantasy
26,1347,2,M,25,7,"Nightmare on Elm Street, A (1984)",Horror
5795,185,1,M,25,1,"Net, The (1995)",Sci-Fi|Thriller
3807,1876,4,F,35,19,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller
1640,3256,2,M,35,17,Patriot Games (1992),Action|Thriller
3471,3623,4,M,18,4,Mission: Impossible 2 (2000),Action|Thriller
1234,1270,4,M,18,4,Back to the Future (1985),Comedy|Sci-Fi
3992,3018,3,M,25,4,Re-Animator (1985),Horror
4784,909,5,F,35,6,"Apartment, The (1960)",Comedy|Drama
1137,2065,5,M,18,4,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance
5733,1278,5,M,25,4,Young Frankenstein (1974),Comedy|Horror
5995,1959,5,F,35,1,Out of Africa (1985),Drama|Romance
4800,1220,4,M,18,4,"Blues Brothers, The (1980)",Action|Comedy|Musical
1391,2599,4,M,35,15,Election (1999),Comedy
639,2081,4,M,45,17,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance
2526,596,4,M,56,13,Pinocchio (1940),Animation|Children's
411,943,3,F,45,1,"Ghost and Mrs. Muir, The (1947)",Drama|Romance
4575,3349,5,F,1,10,"Perils of Pauline, The (1947)",Comedy
412,733,5,M,35,15,"Rock, The (1996)",Action|Adventure|Thriller
5082,1730,2,M,35,1,Kundun (1997),Drama
3285,1220,5,M,25,4,"Blues Brothers, The (1980)",Action|Comedy|Musical
5001,2316,5,F,25,2,Practical Magic (1998),Drama|Romance
2507,923,4,M,25,4,Citizen Kane (1941),Drama
4404,1210,3,M,25,1,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
1635,2664,5,M,25,0,Invasion of the Body Snatchers (1956),Horror|Sci-Fi
5256,454,4,M,25,16,"Firm, The (1993)",Drama|Thriller
4086,1680,4,F,1,10,Sliding Doors (1998),Drama|Romance
4979,3693,3,M,35,2,"Toxic Avenger, The (1985)",Comedy|Horror
5301,1982,2,M,25,17,Halloween (1978),Horror
5949,3255,4,M,18,17,"League of Their Own, A (1992)",Comedy|Drama
1414,1210,5,M,18,4,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
2063,2391,2,M,25,4,"Simple Plan, A (1998)",Crime|Thriller
3650,736,2,M,25,0,Twister (1996),Action|Adventure|Romance|Thriller
1941,2085,5,M,35,17,101 Dalmatians (1961),Animation|Children's
509,333,4,M,25,2,Tommy Boy (1995),Comedy
1962,1993,1,F,18,1,Child's Play 3 (1992),Horror
5763,316,1,F,25,1,Stargate (1994),Action|Adventure|Sci-Fi
744,2140,4,M,25,17,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi
1632,1013,1,M,25,16,"Parent Trap, The (1961)",Children's|Drama
5755,147,3,F,35,2,"Basketball Diaries, The (1995)",Drama
2895,3135,4,M,25,11,"Great Santini, The (1979)",Drama
531,110,3,F,18,14,Braveheart (1995),Action|Drama|War
2424,48,3,M,25,17,Pocahontas (1995),Animation|Children's|Musical|Romance
4934,1359,2,F,25,0,Jingle All the Way (1996),Adventure|Children's|Comedy
5394,1701,4,M,18,0,Deconstructing Harry (1997),Comedy|Drama
2638,1321,4,M,25,14,"American Werewolf in London, An (1981)",Horror
2907,2,5,F,35,5,Jumanji (1995),Adventure|Children's|Fantasy
1666,1629,3,M,25,14,"MatchMaker, The (1997)",Comedy|Romance
1266,2573,3,M,25,4,Tango (1998),Drama
130,1722,5,M,35,17,Tomorrow Never Dies (1997),Action|Romance|Thriller
3916,1214,5,M,25,4,Alien (1979),Action|Horror|Sci-Fi|Thriller
5306,2316,3,F,25,17,Practical Magic (1998),Drama|Romance
3228,474,5,M,25,14,In the Line of Fire (1993),Action|Thriller
2306,969,5,F,18,4,"African Queen, The (1951)",Action|Adventure|Romance|War
4448,3827,3,M,25,14,Space Cowboys (2000),Action|Sci-Fi
1598,3930,4,M,35,13,"Creature From the Black Lagoon, The (1954)",Horror
3029,515,3,M,18,4,"Remains of the Day, The (1993)",Drama
2129,2028,4,M,25,5,Saving Private Ryan (1998),Action|Drama|War
1667,204,3,M,50,16,Under Siege 2: Dark Territory (1995),Action
4043,3258,3,F,25,15,Death Becomes Her (1992),Comedy
3301,1276,5,F,25,2,Cool Hand Luke (1967),Comedy|Drama
948,3066,5,M,56,12,Tora! Tora! Tora! (1970),War
890,1575,1,M,18,4,Gabbeh (1996),Drama
5173,3208,2,M,1,10,Loaded Weapon 1 (1993),Action|Comedy
3100,3102,4,F,25,6,Jagged Edge (1985),Thriller
2906,3471,3,M,35,19,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
1676,2606,5,M,18,4,Idle Hands (1999),Comedy|Horror
5615,2915,5,M,35,7,Risky Business (1983),Comedy
2928,3700,3,M,25,2,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
1866,2694,3,M,25,7,Big Daddy (1999),Comedy
2771,1385,1,M,18,1,Under Siege (1992),Action
3693,842,2,M,25,15,Tales from the Crypt Presents: Bordello of Blood (1996),Horror
5131,289,4,F,25,1,Only You (1994),Comedy|Romance
3074,2858,4,M,25,0,American Beauty (1999),Comedy|Drama
5572,1080,5,F,25,4,Monty Python's Life of Brian (1979),Comedy
4660,2248,5,F,18,4,Say Anything... (1989),Comedy|Drama|Romance
1266,1827,3,M,25,4,"Big One, The (1997)",Comedy|Documentary
1301,1233,4,F,25,2,"Boat, The (Das Boot) (1981)",Action|Drama|War
1551,2912,3,M,25,11,"Limey, The (1999)",Action|Crime|Drama
5676,1732,5,M,25,20,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
5153,2312,4,M,25,7,Children of a Lesser God (1986),Drama
429,541,3,M,18,0,Blade Runner (1982),Film-Noir|Sci-Fi
4828,2045,4,F,18,20,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance
1926,1029,4,F,1,0,Dumbo (1941),Animation|Children's|Musical
1387,1163,4,F,50,13,Mina Tannenbaum (1994),Drama
5317,1268,5,F,25,0,Pump Up the Volume (1990),Drama
1164,1411,4,F,25,19,Hamlet (1996),Drama
2232,3507,4,M,25,14,"Odd Couple, The (1968)",Comedy
1077,2700,2,M,25,3,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy
3251,1963,5,M,35,17,Take the Money and Run (1969),Comedy
5161,1276,5,M,25,4,Cool Hand Luke (1967),Comedy|Drama
1695,2640,3,M,25,1,Superman (1978),Action|Adventure|Sci-Fi
5779,543,4,M,25,5,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
4007,1363,1,M,35,12,"Preacher's Wife, The (1996)",Drama
910,1597,3,F,50,0,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller
2567,2985,3,M,25,0,Robocop (1987),Action|Crime|Sci-Fi
5888,2973,5,M,25,20,Crimes and Misdemeanors (1989),Comedy
4837,356,4,M,25,5,Forrest Gump (1994),Comedy|Romance|War
319,2594,4,F,50,6,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi
3620,707,2,M,25,7,Mulholland Falls (1996),Crime|Film-Noir|Thriller
767,832,3,M,25,12,Ransom (1996),Drama|Thriller
4478,307,4,M,1,12,Three Colors: Blue (1993),Drama
4169,3255,4,M,50,0,"League of Their Own, A (1992)",Comedy|Drama
235,28,5,M,25,0,Persuasion (1995),Romance
4277,798,4,M,35,16,Daylight (1996),Action|Adventure|Thriller
4580,1641,4,F,56,13,"Full Monty, The (1997)",Comedy
531,3082,2,F,18,14,"World Is Not Enough, The (1999)",Action|Thriller
3585,924,4,M,35,20,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller
3182,1556,1,M,25,12,Speed 2: Cruise Control (1997),Action|Romance|Thriller
4055,3247,3,M,50,0,Sister Act (1992),Comedy|Crime
3145,1198,4,M,18,4,Raiders of the Lost Ark (1981),Action|Adventure
4408,1394,3,F,45,2,Raising Arizona (1987),Comedy
4153,840,4,M,50,17,House Arrest (1996),Comedy
3589,2528,2,F,45,0,Logan's Run (1976),Action|Adventure|Sci-Fi
1607,1086,3,M,45,1,Dial M for Murder (1954),Mystery|Thriller
3576,899,3,M,50,7,Singin' in the Rain (1952),Musical|Romance
181,1258,4,M,18,17,"Shining, The (1980)",Horror
4303,919,5,M,25,2,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
6036,745,5,F,25,15,"Close Shave, A (1995)",Animation|Comedy|Thriller
2239,3752,4,M,18,10,"Me, Myself and Irene (2000)",Comedy
2818,163,3,M,25,12,Desperado (1995),Action|Romance|Thriller
4875,2359,4,M,35,0,Waking Ned Devine (1998),Comedy
702,1963,3,M,35,7,Take the Money and Run (1969),Comedy
5450,3831,4,M,18,12,Saving Grace (2000),Comedy
4387,3397,3,F,18,4,"Great Muppet Caper, The (1981)",Children's|Comedy
5300,1883,4,M,25,20,Bulworth (1998),Comedy
3752,1394,4,F,18,1,Raising Arizona (1987),Comedy
3713,2791,5,F,25,7,Airplane! (1980),Comedy
5762,1208,4,F,35,6,Apocalypse Now (1979),Drama|War
5788,671,4,M,25,0,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
2304,2532,2,M,45,12,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
4536,1197,4,M,18,12,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
4510,2160,4,M,45,7,Rosemary's Baby (1968),Horror|Thriller
2918,2859,4,M,25,12,Stop Making Sense (1984),Documentary
3507,3060,4,M,25,0,"Commitments, The (1991)",Comedy|Drama
4227,3196,4,M,25,19,Stalag 17 (1953),Drama|War
1999,1136,4,F,35,3,Monty Python and the Holy Grail (1974),Comedy
975,1287,3,M,35,0,Ben-Hur (1959),Action|Adventure|Drama
1124,1573,4,M,25,2,Face/Off (1997),Action|Sci-Fi|Thriller
1068,222,3,F,18,4,Circle of Friends (1995),Drama|Romance
5359,2948,4,M,18,16,From Russia with Love (1963),Action
198,2153,2,M,25,12,"Avengers, The (1998)",Action|Adventure
2915,2115,2,M,25,7,Indiana Jones and the Temple of Doom (1984),Action|Adventure
1883,1271,4,F,50,0,Fried Green Tomatoes (1991),Drama
2106,2124,1,F,18,20,"Addams Family, The (1991)",Comedy
2419,454,4,M,25,0,"Firm, The (1993)",Drama|Thriller
531,3033,4,F,18,14,Spaceballs (1987),Comedy|Sci-Fi
5841,2137,5,F,35,7,Charlotte's Web (1973),Animation|Children's
454,1378,1,M,25,20,Young Guns (1988),Action|Comedy|Western
5854,585,3,M,45,7,"Brady Bunch Movie, The (1995)",Comedy
4436,2758,4,M,25,12,Plenty (1985),Drama
2710,2709,2,M,35,17,Muppets From Space (1999),Children's|Comedy
308,1391,4,M,25,2,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War
798,788,3,F,25,20,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
5598,370,3,M,18,4,Naked Gun 33 1/3: The Final Insult (1994),Comedy
152,3114,4,M,18,4,Toy Story 2 (1999),Animation|Children's|Comedy
2765,1198,5,M,50,7,Raiders of the Lost Ark (1981),Action|Adventure
147,1194,2,M,18,4,Up in Smoke (1978),Comedy
3661,1394,4,M,35,12,Raising Arizona (1987),Comedy
3224,2917,4,F,25,14,Body Heat (1981),Crime|Thriller
4742,3782,3,M,25,3,Shaft's Big Score! (1972),Action|Crime
309,1631,4,M,25,4,"Assignment, The (1997)",Thriller
5618,1380,5,F,18,4,Grease (1978),Comedy|Musical|Romance
3201,1517,5,M,45,7,Austin Powers: International Man of Mystery (1997),Comedy
864,2770,4,F,25,0,Bowfinger (1999),Comedy
4384,2470,5,M,25,0,Crocodile Dundee (1986),Adventure|Comedy
3963,3200,5,M,50,20,"Last Detail, The (1973)",Comedy|Drama
3110,316,4,M,25,0,Stargate (1994),Action|Adventure|Sci-Fi
3610,3217,1,M,18,6,"Star Is Born, A (1937)",Drama
2972,1,5,M,25,4,Toy Story (1995),Animation|Children's|Comedy
3101,3578,5,M,18,15,Gladiator (2000),Action|Drama
3641,2116,3,M,25,0,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi
474,1601,2,M,25,17,Hoodlum (1997),Crime|Drama|Film-Noir
2036,1446,4,F,25,14,Kolya (1996),Comedy
1496,1981,2,M,25,17,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
4388,1552,4,M,45,3,Con Air (1997),Action|Adventure|Thriller
4951,924,5,F,35,17,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller
5545,904,4,F,35,16,Rear Window (1954),Mystery|Thriller
1647,2174,4,M,18,18,Beetlejuice (1988),Comedy|Fantasy
2073,24,4,F,18,4,Powder (1995),Drama|Sci-Fi
308,3362,4,M,25,2,Dog Day Afternoon (1975),Comedy|Crime|Drama
1587,912,5,F,25,3,Casablanca (1942),Drama|Romance|War
1958,2792,1,F,25,1,Airplane II: The Sequel (1982),Comedy
5862,589,5,F,25,9,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
2242,1275,2,M,18,4,Highlander (1986),Action|Adventure
3884,2915,4,M,18,4,Risky Business (1983),Comedy
601,2478,3,F,18,20,Three Amigos! (1986),Comedy|Western
4908,196,2,M,35,15,Species (1995),Horror|Sci-Fi
2907,2889,3,F,35,5,"Mystery, Alaska (1999)",Comedy
4006,2393,4,M,1,7,Star Trek: Insurrection (1998),Action|Sci-Fi
386,39,3,M,25,0,Clueless (1995),Comedy|Romance
1698,3224,4,M,35,2,Woman in the Dunes (Suna no onna) (1964),Drama
2109,1405,2,M,25,16,Beavis and Butt-head Do America (1996),Animation|Comedy
2054,745,4,M,25,12,"Close Shave, A (1995)",Animation|Comedy|Thriller
3365,316,5,M,50,17,Stargate (1994),Action|Adventure|Sci-Fi
4286,1193,5,M,35,17,One Flew Over the Cuckoo's Nest (1975),Drama
2032,3688,3,M,50,14,Porky's (1981),Comedy
802,527,5,M,25,16,Schindler's List (1993),Drama|War
149,1183,4,M,25,1,"English Patient, The (1996)",Drama|Romance|War
3345,3508,3,M,25,7,"Outlaw Josey Wales, The (1976)",Western
1797,1282,4,M,35,7,Fantasia (1940),Animation|Children's|Musical
2124,500,4,M,25,0,Mrs. Doubtfire (1993),Comedy
1356,316,3,F,18,4,Stargate (1994),Action|Adventure|Sci-Fi
5011,1711,4,M,18,4,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery
2726,1185,4,M,45,11,My Left Foot (1989),Drama
1125,1682,3,F,18,4,"Truman Show, The (1998)",Drama
1980,2334,3,M,35,7,"Siege, The (1998)",Action|Thriller
1297,2495,3,M,25,7,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi
5329,47,4,F,25,5,Seven (Se7en) (1995),Crime|Thriller
5345,2167,3,F,25,17,Blade (1998),Action|Adventure|Horror
1579,380,4,M,25,0,True Lies (1994),Action|Adventure|Comedy|Romance
4169,2542,3,M,50,0,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
4204,1333,5,M,35,7,"Birds, The (1963)",Horror
5888,370,1,M,25,20,Naked Gun 33 1/3: The Final Insult (1994),Comedy
5108,2524,2,F,25,9,"Towering Inferno, The (1974)",Action|Drama
3123,32,5,M,25,2,Twelve Monkeys (1995),Drama|Sci-Fi
278,1335,3,M,45,18,Blood Beach (1981),Action|Horror
1088,2023,4,F,1,10,"Godfather: Part III, The (1990)",Action|Crime|Drama
4250,1242,4,F,50,0,Glory (1989),Action|Drama|War
4064,246,4,M,45,0,Hoop Dreams (1994),Documentary
2541,102,2,F,35,5,Mr. Wrong (1996),Comedy
5020,367,2,F,56,13,"Mask, The (1994)",Comedy|Crime|Fantasy
5256,135,2,M,25,16,Down Periscope (1996),Comedy
45,11,5,F,45,16,"American President, The (1995)",Comedy|Drama|Romance
4364,1333,2,M,25,18,"Birds, The (1963)",Horror
1119,1097,5,M,35,1,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi
3997,1687,3,M,35,17,"Jackal, The (1997)",Action|Thriller
4375,3499,5,F,25,5,Misery (1990),Horror
1449,3482,2,M,35,20,Price of Glory (2000),Drama
1447,914,4,M,18,4,My Fair Lady (1964),Musical|Romance
4020,2,3,M,25,6,Jumanji (1995),Adventure|Children's|Fantasy
5112,3706,2,M,35,13,Angel Heart (1987),Film-Noir|Mystery|Thriller
4600,3101,5,M,25,0,Fatal Attraction (1987),Thriller
1737,3203,3,M,35,20,Dead Calm (1989),Thriller
5501,912,4,M,25,2,Casablanca (1942),Drama|Romance|War
1194,753,4,F,25,1,"Month by the Lake, A (1995)",Comedy|Drama
149,1610,5,M,25,1,"Hunt for Red October, The (1990)",Action|Thriller
