Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2004-12-10,12.05,12.09,11.7,11.74,1209600.0,0.0,1.0,1.7214285714286,1.7271428571429,1.6714285714286,1.6771428571429,8467200.0
2004-12-09,11.29,11.82,11.22,11.73,2257600.0,0.0,1.0,1.6128571428571,1.6885714285714,1.6028571428571,1.6757142857143,15803200.0
2004-12-08,11.93,12.15,11.3,11.31,1815600.0,0.0,1.0,1.7042857142857,1.7357142857143,1.6142857142857,1.6157142857143,12709200.0
2004-12-07,11.2,12.15,11.2,11.67,4446600.0,0.0,1.0,1.6,1.7357142857143,1.6,1.6671428571429,31126200.0
2004-12-06,11.3,11.41,11.15,11.2,1091000.0,0.0,1.0,1.6142857142857,1.63,1.5928571428571,1.6,7637000.0
2004-12-03,11.35,11.45,11.2,11.3,1332600.0,0.0,1.0,1.6214285714286,1.6357142857143,1.6,1.6142857142857,9328200.0
2004-12-02,11.16,11.43,11.14,11.35,1535400.0,0.0,1.0,1.5942857142857,1.6328571428571,1.5914285714286,1.6214285714286,10747800.0
2004-12-01,11.35,11.52,11.05,11.25,2351000.0,0.0,1.0,1.6214285714286,1.6457142857143,1.5785714285714,1.6071428571429,16457000.0
2004-11-30,11.51,11.6,11.06,11.38,1137800.0,0.0,1.0,1.6442857142857,1.6571428571429,1.58,1.6257142857143,7964600.0
2004-11-29,11.4,11.72,11.3,11.42,1536000.0,0.0,1.0,1.6285714285714,1.6742857142857,1.6142857142857,1.6314285714286,10752000.0
2004-11-26,11.44,11.48,11.25,11.35,625400.0,0.0,1.0,1.6342857142857,1.64,1.6071428571429,1.6214285714286,4377800.0
2004-11-24,10.92,11.48,10.68,11.36,1699100.0,0.0,1.0,1.56,1.64,1.5257142857143,1.6228571428571,11893700.0
2004-11-23,11.32,11.4,10.91,10.95,1578600.0,0.0,1.0,1.6171428571429,1.6285714285714,1.5585714285714,1.5642857142857,11050200.0
2004-11-22,11.1,11.49,11.1,11.31,1571100.0,0.0,1.0,1.5857142857143,1.6414285714286,1.5857142857143,1.6157142857143,10997700.0
2004-11-19,11.81,11.89,11.21,11.25,2970500.0,0.0,1.0,1.6871428571429,1.6985714285714,1.6014285714286,1.6071428571429,20793500.0
2004-11-18,11.8,12.28,11.52,11.92,11458400.0,0.0,1.0,1.6857142857143,1.7542857142857,1.6457142857143,1.7028571428571,80208800.0
2004-11-17,10.57,11.0,10.33,10.46,2893900.0,0.0,1.0,1.51,1.5714285714286,1.4757142857143,1.4942857142857,20257300.0
2004-11-16,10.65,10.87,10.33,10.82,2404500.0,0.0,1.0,1.5214285714286,1.5528571428571,1.4757142857143,1.5457142857143,16831500.0
2004-11-15,11.08,11.24,10.8,11.23,2090700.0,0.0,1.0,1.5828571428571,1.6057142857143,1.5428571428571,1.6042857142857,14634900.0
2004-11-12,10.729,11.2,10.68,10.86,1529800.0,0.0,1.0,1.5327142857143,1.6,1.5257142857143,1.5514285714286,10708600.0
2004-11-11,10.48,10.78,10.45,10.75,1584400.0,0.0,1.0,1.4971428571429,1.54,1.4928571428571,1.5357142857143,11090800.0
2004-11-10,10.7,10.73,10.33,10.38,1404700.0,0.0,1.0,1.5285714285714,1.5328571428571,1.4757142857143,1.4828571428571,9832900.0
2004-11-09,10.83,10.93,10.5,10.66,1623100.0,0.0,1.0,1.5471428571429,1.5614285714286,1.5,1.5228571428571,11361700.0
2004-11-08,11.21,11.23,10.75,10.86,2405100.0,0.0,1.0,1.6014285714286,1.6042857142857,1.5357142857143,1.5514285714286,16835700.0
2004-11-05,10.799,11.4,10.61,10.92,3580200.0,0.0,1.0,1.5427142857143,1.6285714285714,1.5157142857143,1.56,25061400.0
2004-11-04,10.25,10.75,10.25,10.57,3005300.0,0.0,1.0,1.4642857142857,1.5357142857143,1.4642857142857,1.51,21037100.0
2004-11-03,10.18,10.54,10.08,10.12,5035600.0,0.0,1.0,1.4542857142857,1.5057142857143,1.44,1.4457142857143,35249200.0
2004-11-02,9.38,10.34,9.38,9.91,5772300.0,0.0,1.0,1.34,1.4771428571429,1.34,1.4157142857143,40406100.0
2004-11-01,9.475,9.6,9.35,9.43,1881300.0,0.0,1.0,1.3535714285714,1.3714285714286,1.3357142857143,1.3471428571429,13169100.0
2004-10-29,9.55,9.7,9.4,9.47,2213300.0,0.0,1.0,1.3642857142857,1.3857142857143,1.3428571428571,1.3528571428571,15493100.0
2004-10-28,9.85,9.86,9.5,9.59,1468300.0,0.0,1.0,1.4071428571429,1.4085714285714,1.3571428571429,1.37,10278100.0
2004-10-27,9.33,9.84,9.25,9.68,3645300.0,0.0,1.0,1.3328571428571,1.4057142857143,1.3214285714286,1.3828571428571,25517100.0
2004-10-26,9.94,9.94,9.55,9.61,2387300.0,0.0,1.0,1.42,1.42,1.3642857142857,1.3728571428571,16711100.0
2004-10-25,9.89,10.15,9.73,9.99,3120000.0,0.0,1.0,1.4128571428571,1.45,1.39,1.4271428571429,21840000.0
2004-10-22,10.1,10.15,9.72,9.8,2862100.0,0.0,1.0,1.4428571428571,1.45,1.3885714285714,1.4,20034700.0
2004-10-21,10.29,10.35,9.97,10.07,2891400.0,0.0,1.0,1.47,1.4785714285714,1.4242857142857,1.4385714285714,20239800.0
2004-10-20,9.99,10.3,9.95,10.1,3084300.0,0.0,1.0,1.4271428571429,1.4714285714286,1.4214285714286,1.4428571428571,21590100.0
2004-10-19,9.99,10.09,9.67,9.93,7863200.0,0.0,1.0,1.4271428571429,1.4414285714286,1.3814285714286,1.4185714285714,55042400.0
2004-10-18,10.6,10.66,9.85,9.87,12295000.0,0.0,1.0,1.5142857142857,1.5228571428571,1.4071428571429,1.41,86065000.0
2004-10-15,10.02,11.49,9.96,10.3,46202000.0,0.0,1.0,1.4314285714286,1.6414285714286,1.4228571428571,1.4714285714286,323414000.0
2004-10-14,17.44,17.7,17.0,17.43,3202100.0,0.0,1.0,2.4914285714286,2.5285714285714,2.4285714285714,2.49,22414700.0
2004-10-13,17.7,17.72,17.15,17.35,2059800.0,0.0,1.0,2.5285714285714,2.5314285714286,2.45,2.4785714285714,14418600.0
2004-10-12,17.91,17.97,17.1,17.28,2765600.0,0.0,1.0,2.5585714285714,2.5671428571429,2.4428571428571,2.4685714285714,19359200.0
2004-10-11,16.83,17.45,16.59,17.43,1700100.0,0.0,1.0,2.4042857142857,2.4928571428571,2.37,2.49,11900700.0
2004-10-08,17.3,17.72,16.75,16.76,2183200.0,0.0,1.0,2.4714285714286,2.5314285714286,2.3928571428571,2.3942857142857,15282400.0
2004-10-07,17.82,18.15,17.4,17.54,1998100.0,0.0,1.0,2.5457142857143,2.5928571428571,2.4857142857143,2.5057142857143,13986700.0
2004-10-06,17.47,18.25,17.39,17.95,3822500.0,0.0,1.0,2.4957142857143,2.6071428571429,2.4842857142857,2.5642857142857,26757500.0
2004-10-05,19.29,19.6,17.9,18.05,19655000.0,0.0,1.0,2.7557142857143,2.8,2.5571428571429,2.5785714285714,137585000.0
2004-10-04,17.19,17.78,16.85,17.25,4561300.0,0.0,1.0,2.4557142857143,2.54,2.4071428571429,2.4642857142857,31929100.0
2004-10-01,17.4,17.61,15.91,16.33,7150200.0,0.0,1.0,2.4857142857143,2.5157142857143,2.2728571428571,2.3328571428571,50051400.0
2004-09-30,16.24,16.24,14.93,15.42,2904200.0,0.0,1.0,2.32,2.32,2.1328571428571,2.2028571428571,20329400.0
2004-09-29,16.09,16.7,15.74,16.38,1451200.0,0.0,1.0,2.2985714285714,2.3857142857143,2.2485714285714,2.34,10158400.0
2004-09-28,16.28,16.55,15.92,16.39,1110800.0,0.0,1.0,2.3257142857143,2.3642857142857,2.2742857142857,2.3414285714286,7775600.0
2004-09-27,16.49,16.6,16.05,16.34,1046800.0,0.0,1.0,2.3557142857143,2.3714285714286,2.2928571428571,2.3342857142857,7327600.0
2004-09-24,16.98,17.15,16.6,16.65,2001800.0,0.0,1.0,2.4257142857143,2.45,2.3714285714286,2.3785714285714,14012600.0
2004-09-23,16.87,17.21,16.5,16.8,751800.0,0.0,1.0,2.41,2.4585714285714,2.3571428571429,2.4,5262600.0
2004-09-22,17.64,17.71,16.66,16.85,1225400.0,0.0,1.0,2.52,2.53,2.38,2.4071428571429,8577800.0
2004-09-21,18.02,18.1,17.33,17.51,1342400.0,0.0,1.0,2.5742857142857,2.5857142857143,2.4757142857143,2.5014285714286,9396800.0
2004-09-20,17.3,18.0,16.92,17.76,2385600.0,0.0,1.0,2.4714285714286,2.5714285714286,2.4171428571429,2.5371428571429,16699200.0
2004-09-17,17.189,17.55,16.75,16.99,1983200.0,0.0,1.0,2.4555714285714,2.5071428571429,2.3928571428571,2.4271428571429,13882400.0
2004-09-16,16.16,17.75,15.99,17.09,3518400.0,0.0,1.0,2.3085714285714,2.5357142857143,2.2842857142857,2.4414285714286,24628800.0
2004-09-15,16.39,16.78,15.8,15.9,1866200.0,0.0,1.0,2.3414285714286,2.3971428571429,2.2571428571429,2.2714285714286,13063400.0
2004-09-14,16.05,16.35,15.5,16.32,1713000.0,0.0,1.0,2.2928571428571,2.3357142857143,2.2142857142857,2.3314285714286,11991000.0
2004-09-13,15.1,15.95,15.07,15.82,1728300.0,0.0,1.0,2.1571428571429,2.2785714285714,2.1528571428571,2.26,12098100.0
2004-09-10,15.15,15.42,14.77,14.94,1524900.0,0.0,1.0,2.1642857142857,2.2028571428571,2.11,2.1342857142857,10674300.0
2004-09-09,15.1,15.44,15.0,15.08,938300.0,0.0,1.0,2.1571428571429,2.2057142857143,2.1428571428571,2.1542857142857,6568100.0
2004-09-08,15.55,15.64,14.87,15.07,2044000.0,0.0,1.0,2.2214285714286,2.2342857142857,2.1242857142857,2.1528571428571,14308000.0
2004-09-07,16.76,17.18,15.16,15.41,13269300.0,0.0,1.0,2.3942857142857,2.4542857142857,2.1657142857143,2.2014285714286,92885100.0
2004-09-03,14.89,15.0,14.2,14.36,2061900.0,0.0,1.0,2.1271428571429,2.1428571428571,2.0285714285714,2.0514285714286,14433300.0
2004-09-02,14.1,15.1,13.88,14.85,2193900.0,0.0,1.0,2.0142857142857,2.1571428571429,1.9828571428571,2.1214285714286,15357300.0
2004-09-01,14.01,14.52,13.9,14.27,1777600.0,0.0,1.0,2.0014285714286,2.0742857142857,1.9857142857143,2.0385714285714,12443200.0
2004-08-31,14.39,14.6,13.85,13.95,1401000.0,0.0,1.0,2.0557142857143,2.0857142857143,1.9785714285714,1.9928571428571,9807000.0
2004-08-30,15.1,15.1,14.05,14.45,1211900.0,0.0,1.0,2.1571428571429,2.1571428571429,2.0071428571429,2.0642857142857,8483300.0
2004-08-27,15.37,15.37,15.06,15.15,356800.0,0.0,1.0,2.1957142857143,2.1957142857143,2.1514285714286,2.1642857142857,2497600.0
2004-08-26,15.6,15.69,14.78,15.24,967000.0,0.0,1.0,2.2285714285714,2.2414285714286,2.1114285714286,2.1771428571429,6769000.0
2004-08-25,15.55,15.95,15.26,15.67,1074800.0,0.0,1.0,2.2214285714286,2.2785714285714,2.18,2.2385714285714,7523600.0
2004-08-24,15.93,16.12,15.25,15.46,1031500.0,0.0,1.0,2.2757142857143,2.3028571428571,2.1785714285714,2.2085714285714,7220500.0
2004-08-23,16.17,16.25,15.65,15.91,850200.0,0.0,1.0,2.31,2.3214285714286,2.2357142857143,2.2728571428571,5951400.0
2004-08-20,15.85,16.0,15.55,15.84,1093200.0,0.0,1.0,2.2642857142857,2.2857142857143,2.2214285714286,2.2628571428571,7652400.0
2004-08-19,15.92,16.15,15.4,15.85,852800.0,0.0,1.0,2.2742857142857,2.3071428571429,2.2,2.2642857142857,5969600.0
2004-08-18,15.69,15.95,15.35,15.74,1645100.0,0.0,1.0,2.2414285714286,2.2785714285714,2.1928571428571,2.2485714285714,11515700.0
2004-08-17,15.71,16.65,15.48,15.57,1383900.0,0.0,1.0,2.2442857142857,2.3785714285714,2.2114285714286,2.2242857142857,9687300.0
2004-08-16,14.88,15.58,14.71,15.38,1147900.0,0.0,1.0,2.1257142857143,2.2257142857143,2.1014285714286,2.1971428571429,8035300.0
2004-08-13,15.3,15.45,14.66,14.98,2183600.0,0.0,1.0,2.1857142857143,2.2071428571429,2.0942857142857,2.14,15285200.0
2004-08-12,15.89,15.99,15.3,15.38,1992800.0,0.0,1.0,2.27,2.2842857142857,2.1857142857143,2.1971428571429,13949600.0
2004-08-11,16.34,16.84,15.86,16.11,2694800.0,0.0,1.0,2.3342857142857,2.4057142857143,2.2657142857143,2.3014285714286,18863600.0
2004-08-10,16.73,17.59,16.42,17.14,2616700.0,0.0,1.0,2.39,2.5128571428571,2.3457142857143,2.4485714285714,18316900.0
2004-08-09,16.63,17.18,15.57,16.42,3129100.0,0.0,1.0,2.3757142857143,2.4542857142857,2.2242857142857,2.3457142857143,21903700.0
2004-08-06,16.63,17.25,15.26,16.91,5128100.0,0.0,1.0,2.3757142857143,2.4642857142857,2.18,2.4157142857143,35896700.0
2004-08-05,17.58,18.03,16.94,17.1,3012600.0,0.0,1.0,2.5114285714286,2.5757142857143,2.42,2.4428571428571,21088200.0
2004-08-04,19.02,19.11,17.03,17.53,5284000.0,0.0,1.0,2.7171428571429,2.73,2.4328571428571,2.5042857142857,36988000.0
2004-08-03,20.25,20.27,19.25,19.25,1030300.0,0.0,1.0,2.8928571428571,2.8957142857143,2.75,2.75,7212100.0
2004-08-02,19.84,20.4,19.57,20.16,1431800.0,0.0,1.0,2.8342857142857,2.9142857142857,2.7957142857143,2.88,10022600.0
2004-07-30,20.09,20.7,20.07,20.5,721900.0,0.0,1.0,2.87,2.9571428571429,2.8671428571429,2.9285714285714,5053300.0
2004-07-29,20.44,20.7,19.76,20.3,1055000.0,0.0,1.0,2.92,2.9571428571429,2.8228571428571,2.9,7385000.0
2004-07-28,20.53,20.54,19.26,20.23,1567100.0,0.0,1.0,2.9328571428571,2.9342857142857,2.7514285714286,2.89,10969700.0
2004-07-27,19.2,20.49,19.14,20.36,2043900.0,0.0,1.0,2.7428571428571,2.9271428571429,2.7342857142857,2.9085714285714,14307300.0
2004-07-26,20.17,20.23,18.5,19.06,2779600.0,0.0,1.0,2.8814285714286,2.89,2.6428571428571,2.7228571428571,19457200.0
2004-07-23,20.14,20.5,19.85,20.27,2085300.0,0.0,1.0,2.8771428571429,2.9285714285714,2.8357142857143,2.8957142857143,14597100.0
2004-07-22,19.73,20.57,19.61,20.24,2531200.0,0.0,1.0,2.8185714285714,2.9385714285714,2.8014285714286,2.8914285714286,17718400.0
2004-07-21,21.4,21.5,19.92,20.0,2633700.0,0.0,1.0,3.0571428571429,3.0714285714286,2.8457142857143,2.8571428571429,18435900.0
2004-07-20,20.71,22.19,20.2,21.56,5227200.0,0.0,1.0,2.9585714285714,3.17,2.8857142857143,3.08,36590400.0
2004-07-19,21.899,22.12,19.91,20.17,12004000.0,0.0,1.0,3.1284285714286,3.16,2.8442857142857,2.8814285714286,84028000.0
2004-07-16,26.85,27.1,22.86,23.02,26262300.0,0.0,1.0,3.8357142857143,3.8714285714286,3.2657142857143,3.2885714285714,183836100.0
2004-07-15,32.25,32.95,31.73,32.0,4492600.0,0.0,1.0,4.6071428571429,4.7071428571429,4.5328571428571,4.5714285714286,31448200.0
2004-07-14,31.71,32.89,30.5,32.06,1360700.0,0.0,1.0,4.53,4.6985714285714,4.3571428571429,4.58,9524900.0
2004-07-13,32.73,33.33,31.76,31.84,1501200.0,0.0,1.0,4.6757142857143,4.7614285714286,4.5371428571429,4.5485714285714,10508400.0
2004-07-12,33.33,33.44,32.01,32.58,1032700.0,0.0,1.0,4.7614285714286,4.7771428571429,4.5728571428571,4.6542857142857,7228900.0
2004-07-09,32.34,33.43,32.3,33.43,947800.0,0.0,1.0,4.62,4.7757142857143,4.6142857142857,4.7757142857143,6634600.0
2004-07-08,32.49,33.4,31.77,31.91,2164600.0,0.0,1.0,4.6414285714286,4.7714285714286,4.5385714285714,4.5585714285714,15152200.0
2004-07-07,33.6,34.87,32.75,33.35,1894700.0,0.0,1.0,4.8,4.9814285714286,4.6785714285714,4.7642857142857,13262900.0
2004-07-06,31.58,33.95,31.42,33.52,2247500.0,0.0,1.0,4.5114285714286,4.85,4.4885714285714,4.7885714285714,15732500.0
2004-07-02,34.7,34.79,31.9,32.31,4800500.0,0.0,1.0,4.9571428571429,4.97,4.5571428571429,4.6157142857143,33603500.0
2004-07-01,35.7,36.07,35.39,35.95,3296600.0,0.0,1.0,5.1,5.1528571428571,5.0557142857143,5.1357142857143,23076200.0
2004-06-30,35.499,36.57,34.86,36.0,4215900.0,0.0,1.0,5.0712857142857,5.2242857142857,4.98,5.1428571428571,29511300.0
2004-06-29,34.85,35.26,34.06,34.18,2175100.0,0.0,1.0,4.9785714285714,5.0371428571429,4.8657142857143,4.8828571428571,15225700.0
2004-06-28,32.04,35.0,32.02,34.0,4324800.0,0.0,1.0,4.5771428571429,5.0,4.5742857142857,4.8571428571429,30273600.0
2004-06-25,31.27,35.09,31.15,31.99,2250900.0,0.0,1.0,4.4671428571429,5.0128571428571,4.45,4.57,15756300.0
2004-06-24,31.25,31.9,31.05,31.09,2644900.0,0.0,1.0,4.4642857142857,4.5571428571429,4.4357142857143,4.4414285714286,18514300.0
2004-06-23,28.88,30.81,28.88,30.69,2383000.0,0.0,1.0,4.1257142857143,4.4014285714286,4.1257142857143,4.3842857142857,16681000.0
2004-06-22,29.25,29.25,28.35,28.99,1679300.0,0.0,1.0,4.1785714285714,4.1785714285714,4.05,4.1414285714286,11755100.0
2004-06-21,29.55,29.68,28.75,28.92,1137000.0,0.0,1.0,4.2214285714286,4.24,4.1071428571429,4.1314285714286,7959000.0
2004-06-18,29.89,30.18,29.36,29.55,1122600.0,0.0,1.0,4.27,4.3114285714286,4.1942857142857,4.2214285714286,7858200.0
2004-06-17,30.27,30.29,29.58,29.82,1180600.0,0.0,1.0,4.3242857142857,4.3271428571429,4.2257142857143,4.26,8264200.0
2004-06-16,29.7,31.23,29.7,30.24,1279700.0,0.0,1.0,4.2428571428571,4.4614285714286,4.2428571428571,4.32,8957900.0
2004-06-15,29.76,30.5,29.58,29.73,1028600.0,0.0,1.0,4.2514285714286,4.3571428571429,4.2257142857143,4.2471428571429,7200200.0
2004-06-14,30.49,30.5,28.56,29.55,2307500.0,0.0,1.0,4.3557142857143,4.3571428571429,4.08,4.2214285714286,16152500.0
2004-06-10,31.4,31.65,30.8,31.19,556300.0,0.0,1.0,4.4857142857143,4.5214285714286,4.4,4.4557142857143,3894100.0
2004-06-09,31.61,31.62,30.58,31.3,2161500.0,0.0,1.0,4.5157142857143,4.5171428571429,4.3685714285714,4.4714285714286,15130500.0
2004-06-08,31.99,32.45,31.87,32.01,522500.0,0.0,1.0,4.57,4.6357142857143,4.5528571428571,4.5728571428571,3657500.0
2004-06-07,31.72,32.27,31.52,32.1,1159000.0,0.0,1.0,4.5314285714286,4.61,4.5028571428571,4.5857142857143,8113000.0
2004-06-04,31.38,31.85,31.21,31.4,675000.0,0.0,1.0,4.4828571428571,4.55,4.4585714285714,4.4857142857143,4725000.0
2004-06-03,32.4,32.41,30.96,31.15,1325500.0,0.0,1.0,4.6285714285714,4.63,4.4228571428571,4.45,9278500.0
2004-06-02,32.9,32.94,32.25,32.47,986400.0,0.0,1.0,4.7,4.7057142857143,4.6071428571429,4.6385714285714,6904800.0
2004-06-01,32.29,33.0,31.98,32.6,1855000.0,0.0,1.0,4.6128571428571,4.7142857142857,4.5685714285714,4.6571428571429,12985000.0
2004-05-28,32.97,33.2,32.33,32.92,1158700.0,0.0,1.0,4.71,4.7428571428571,4.6185714285714,4.7028571428571,8110900.0
2004-05-27,33.26,33.27,32.55,33.2,1693200.0,0.0,1.0,4.7514285714286,4.7528571428571,4.65,4.7428571428571,11852400.0
2004-05-26,31.87,32.58,31.85,32.54,986800.0,0.0,1.0,4.5528571428571,4.6542857142857,4.55,4.6485714285714,6907600.0
2004-05-25,31.9,32.25,31.3,32.1,1625400.0,0.0,1.0,4.5571428571429,4.6071428571429,4.4714285714286,4.5857142857143,11377800.0
2004-05-24,31.26,31.95,31.1,31.95,1143600.0,0.0,1.0,4.4657142857143,4.5642857142857,4.4428571428571,4.5642857142857,8005200.0
2004-05-21,30.97,31.36,30.56,31.26,1128000.0,0.0,1.0,4.4242857142857,4.48,4.3657142857143,4.4657142857143,7896000.0
2004-05-20,31.5,31.7,30.5,30.94,1251900.0,0.0,1.0,4.5,4.5285714285714,4.3571428571429,4.42,8763300.0
2004-05-19,31.59,32.7,31.0,31.35,1966000.0,0.0,1.0,4.5128571428571,4.6714285714286,4.4285714285714,4.4785714285714,13762000.0
2004-05-18,31.01,31.3,29.82,31.0,2212900.0,0.0,1.0,4.43,4.4714285714286,4.26,4.4285714285714,15490300.0
2004-05-17,29.74,30.69,29.37,30.5,1760700.0,0.0,1.0,4.2485714285714,4.3842857142857,4.1957142857143,4.3571428571429,12324900.0
2004-05-14,30.84,31.24,29.82,30.74,2148600.0,0.0,1.0,4.4057142857143,4.4628571428571,4.26,4.3914285714286,15040200.0
2004-05-13,29.64,30.74,29.45,30.69,2021900.0,0.0,1.0,4.2342857142857,4.3914285714286,4.2071428571429,4.3842857142857,14153300.0
2004-05-12,29.4,29.69,28.23,29.51,2403100.0,0.0,1.0,4.2,4.2414285714286,4.0328571428571,4.2157142857143,16821700.0
2004-05-11,28.48,29.56,28.41,29.4,3418200.0,0.0,1.0,4.0685714285714,4.2228571428571,4.0585714285714,4.2,23927400.0
2004-05-10,26.45,27.41,26.08,26.99,2697500.0,0.0,1.0,3.7785714285714,3.9157142857143,3.7257142857143,3.8557142857143,18882500.0
2004-05-07,27.7,28.4,27.3,27.34,1689700.0,0.0,1.0,3.9571428571429,4.0571428571429,3.9,3.9057142857143,11827900.0
2004-05-06,28.48,28.75,27.3,28.21,2031100.0,0.0,1.0,4.0685714285714,4.1071428571429,3.9,4.03,14217700.0
2004-05-05,27.15,28.95,26.95,28.79,3219000.0,0.0,1.0,3.8785714285714,4.1357142857143,3.85,4.1128571428571,22533000.0
2004-05-04,26.64,27.91,26.02,26.97,3059700.0,0.0,1.0,3.8057142857143,3.9871428571429,3.7171428571429,3.8528571428571,21417900.0
2004-05-03,25.3,27.0,25.29,26.9,3157100.0,0.0,1.0,3.6142857142857,3.8571428571429,3.6128571428571,3.8428571428571,22099700.0
2004-04-30,26.32,26.51,25.17,25.36,2842200.0,0.0,1.0,3.76,3.7871428571429,3.5957142857143,3.6228571428571,19895400.0
2004-04-29,27.22,27.64,25.85,26.05,3212000.0,0.0,1.0,3.8885714285714,3.9485714285714,3.6928571428571,3.7214285714286,22484000.0
2004-04-28,27.95,28.67,27.33,27.679,2028700.0,0.0,1.0,3.9928571428571,4.0957142857143,3.9042857142857,3.9541428571429,14200900.0
2004-04-27,28.8,29.0,27.7,28.04,1682400.0,0.0,1.0,4.1142857142857,4.1428571428571,3.9571428571429,4.0057142857143,11776800.0
2004-04-26,29.52,29.99,28.56,28.61,1511800.0,0.0,1.0,4.2171428571429,4.2842857142857,4.08,4.0871428571429,10582600.0
2004-04-23,30.1,30.22,29.05,29.61,1151200.0,0.0,1.0,4.3,4.3171428571429,4.15,4.23,8058400.0
2004-04-22,28.9,30.36,28.71,29.78,2023800.0,0.0,1.0,4.1285714285714,4.3371428571429,4.1014285714286,4.2542857142857,14166600.0
2004-04-21,29.33,29.72,28.18,29.01,3036900.0,0.0,1.0,4.19,4.2457142857143,4.0257142857143,4.1442857142857,21258300.0
2004-04-20,30.96,31.19,28.98,29.1,2742300.0,0.0,1.0,4.4228571428571,4.4557142857143,4.14,4.1571428571429,19196100.0
2004-04-19,29.801,30.98,27.02,30.65,8409000.0,0.0,1.0,4.2572857142857,4.4257142857143,3.86,4.3785714285714,58863000.0
2004-04-16,32.571,32.84,29.22,30.75,14903100.0,0.0,1.0,4.653,4.6914285714286,4.1742857142857,4.3928571428571,104321700.0
2004-04-15,36.6,37.91,35.82,37.02,4400000.0,0.0,1.0,5.2285714285714,5.4157142857143,5.1171428571429,5.2885714285714,30800000.0
2004-04-14,36.0,36.55,35.8,36.5,1477400.0,0.0,1.0,5.1428571428571,5.2214285714286,5.1142857142857,5.2142857142857,10341800.0
2004-04-13,38.03,38.34,36.07,36.59,2200300.0,0.0,1.0,5.4328571428571,5.4771428571429,5.1528571428571,5.2271428571429,15402100.0
2004-04-12,37.95,38.62,37.06,37.71,2085200.0,0.0,1.0,5.4214285714286,5.5171428571429,5.2942857142857,5.3871428571429,14596400.0
2004-04-08,36.79,38.14,36.65,37.65,3306300.0,0.0,1.0,5.2557142857143,5.4485714285714,5.2357142857143,5.3785714285714,23144100.0
2004-04-07,35.74,36.36,35.0,35.63,1229600.0,0.0,1.0,5.1057142857143,5.1942857142857,5.0,5.09,8607200.0
2004-04-06,35.51,35.98,35.05,35.6,1404700.0,0.0,1.0,5.0728571428571,5.14,5.0071428571429,5.0857142857143,9832900.0
2004-04-05,35.06,36.44,34.81,35.7,1649600.0,0.0,1.0,5.0085714285714,5.2057142857143,4.9728571428571,5.1,11547200.0
2004-04-02,36.2,36.71,35.12,35.18,2190700.0,0.0,1.0,5.1714285714286,5.2442857142857,5.0171428571429,5.0257142857143,15334900.0
2004-04-01,36.1,36.21,33.7,35.36,5509500.0,0.0,1.0,5.1571428571429,5.1728571428571,4.8142857142857,5.0514285714286,38566500.0
2004-03-31,34.5,34.95,33.57,34.12,2324900.0,0.0,1.0,4.9285714285714,4.9928571428571,4.7957142857143,4.8742857142857,16274300.0
2004-03-30,33.29,34.84,32.8,34.37,4001500.0,0.0,1.0,4.7557142857143,4.9771428571429,4.6857142857143,4.91,28010500.0
2004-03-29,30.73,33.42,30.13,33.39,6419900.0,0.0,1.0,4.39,4.7742857142857,4.3042857142857,4.77,44939300.0
2004-03-26,29.7,29.75,28.86,28.97,1587000.0,0.0,1.0,4.2428571428571,4.25,4.1228571428571,4.1385714285714,11109000.0
2004-03-25,28.58,29.92,28.403,29.6,1580900.0,0.0,1.0,4.0828571428571,4.2742857142857,4.0575714285714,4.2285714285714,11066300.0
2004-03-24,28.5,29.0,27.7,28.33,1294400.0,0.0,1.0,4.0714285714286,4.1428571428571,3.9571428571429,4.0471428571429,9060800.0
2004-03-23,29.87,30.22,27.67,28.5,3220400.0,0.0,1.0,4.2671428571429,4.3171428571429,3.9528571428571,4.0714285714286,22542800.0
2004-03-22,30.05,30.35,29.2,29.25,1563400.0,0.0,1.0,4.2928571428571,4.3357142857143,4.1714285714286,4.1785714285714,10943800.0
2004-03-19,31.1,31.51,30.6,30.73,1422100.0,0.0,1.0,4.4428571428571,4.5014285714286,4.3714285714286,4.39,9954700.0
2004-03-18,30.43,31.33,30.17,30.9,1551200.0,0.0,1.0,4.3471428571429,4.4757142857143,4.31,4.4142857142857,10858400.0
2004-03-17,29.45,30.89,29.31,30.52,2482400.0,0.0,1.0,4.2071428571429,4.4128571428571,4.1871428571429,4.36,17376800.0
2004-03-16,29.6,30.19,28.56,29.05,3242500.0,0.0,1.0,4.2285714285714,4.3128571428571,4.08,4.15,22697500.0
2004-03-15,30.33,30.67,29.45,29.55,1964000.0,0.0,1.0,4.3328571428571,4.3814285714286,4.2071428571429,4.2214285714286,13748000.0
2004-03-12,30.4,30.84,30.05,30.77,2035100.0,0.0,1.0,4.3428571428571,4.4057142857143,4.2928571428571,4.3957142857143,14245700.0
2004-03-11,30.44,31.5,29.34,30.02,4589500.0,0.0,1.0,4.3485714285714,4.5,4.1914285714286,4.2885714285714,32126500.0
2004-03-10,31.04,31.84,30.52,30.61,1961900.0,0.0,1.0,4.4342857142857,4.5485714285714,4.36,4.3728571428571,13733300.0
